2003 Fuji Dynamite,681,54008,139,
1999 Scorpio AT-J20,778,44780,140,
1996 Scorpio AT-J20,778,44780,140,
1998 Gary Fisher Mud Puppy,682,74329,140,
1997 Gary Fisher Mud Puppy,682,74329,140,
1999 Gary Fisher Mud Puppy (01),682,49332,140,
1999 Gary Fisher Mud Puppy (02),682,49333,140,
2011 Torker Throttle 12,916,59522,140,
2010 Torker Throttle 12,916,59522,140,
2008 Torker Throttle 12,916,59522,140,
2007 Torker Throttle 20,916,59524,140,
2007 Torker Throttle 20,916,59524,140,
2007 Torker Wild Flower,916,66465,140,
2011 Torker Wild Flower 12,916,69498,140,
2010 Torker Wild Flower 12,916,69498,140,
2007 Torker Wild Flower 20,916,59527,140,
2008 Torker Wild Rose,916,66460,140,
2012 Torker Unistar LX (24-Inch),916,67556,140,
2012 Torker Unistar TX,916,69508,140,
2011 Torker Unistar TX,916,69508,140,
2010 Torker Unistar TX,916,69508,140,
2010 Giant Jr. Animator,683,57544,140,
2016 Giant Lil' Giant Tricycle,683,84104,140,
2018 Giant Lil' Giant Trike,683,86950,140,
2017 Giant Lil' Giant Trike,683,86950,140,
2010 Giant Lil Pudd'n,683,57545,140,
1998 Giant Mosh 2,683,47390,140,
1998 Giant Taffy,683,42662,140,
2008 Specialized Girl's Hotwalk,741,66638,140,
2007 Specialized Boy's Hotrock 12,741,65506,140,
2008 Specialized Boy's Hotwalk,741,66637,140,
2007 Specialized Girl's Hotrock 12,741,65507,140,
2008 Specialized Girl's Hotwalk,741,66638,140,
2001 Specialized Hemi Comp 16,741,53458,140,
2001 Specialized Hemi FastGirl 16,741,53460,140,
2006 Specialized Hotrock 12,741,56360,140,
2004 Specialized Hotrock 16,741,56362,140,
2004 Specialized Hotrock 16 Girls,741,56363,140,
2003 Specialized Hotrock 20 Coaster,741,55523,140,
2003 Specialized Hotrock 20 Coaster Girls,741,55524,140,
2008 Specialized Hotwalk,741,60787,140,
2008 Specialized Hotwalk Girls,741,60788,140,
1994 Cycle Pro Comp,758,41871,140,
2003 Redline Raid,816,55400,140,
1999 Cignal Foxxy,674,48813,140,
1998 Cignal Top Gun,674,46984,140,
1999 Cignal Top Gun 20 full size,674,48822,140,
2002 Diamondback Ignitor FX,679,53952,140,
2008 Diamondback Jr. Viper,679,52793,140,
2007 Diamondback Viper,679,43922,140,
2008 Diamondback Impression Girl's,679,42591,140,
2014 Diamondback Micro Viper,679,45489,140,
2007 Diamondback Miz Della Cruz Girl's,679,65517,140,
1997 Diamondback Photon,679,42595,140,
1998 Diamondback Photon (01),679,47233,140,
1998 Diamondback Photon (02),679,47234,140,
2011 Diamondback Push Bike Boys' DB,679,70522,140,
2011 Diamondback Push Bike Girls' DB,679,70521,140,
2007 Diamondback Viper,679,43922,140,
2007 DK General Lee 12,922,58591,140,
2007 Novara Divano,715,90299,140,
1998 Gary Fisher Mud Puppy,682,74329,140,
1997 Gary Fisher Mud Puppy,682,74329,140,
1999 Gary Fisher Mud Puppy (01),682,49332,140,
1999 Gary Fisher Mud Puppy (02),682,49333,140,
2011 Louis Garneau F-16 Cheerleader,1089,71530,140,
2011 Louis Garneau F-16 Karate,1089,71529,140,
2011 Louis Garneau F-16 Spaceship,1089,71528,140,
1999 Dyno NSX CB (01),800,47262,140,
1999 Dyno NSX FW (01),800,47264,140,
1999 Peugeot Magic,718,49759,140,
2016 Kink Coast 12-inch,1056,84509,140,
2016 Kink Coast 12-inch,1056,84596,140,
2010 Sun Bicycles Flat Top Deluxe Unicycle 24-inch,981,69430,140,
2012 Sun Bicycles Flat Top Extreme DX Unicycle 20-inch,981,71636,140,
2008 Trek Jet 12,750,56415,140,
1999 Trek Mountain Cub 16,750,44999,140,
2008 Trek Mystic 12,750,56424,140,
2003 Haro TR2.0 CB,687,54073,140,
2003 Haro TR2.0 FW,687,54074,140,
2007 Haro Z12,687,57663,140,
1999 Haro Mini Blaster,687,45684,140,
1997 Haro Mini Blaster,687,45684,140,
2015 Haro Prewheelz 12,687,84156,140,
2015 Haro Prewheelz 12,687,84233,140,
2015 Haro Prewheelz 12 Freestyler,687,84159,140,
2015 Haro Prewheelz 12 Freestyler,687,84239,140,
2007 Haro Z12,687,57663,140,
2014 Haro Z12 Run,687,84172,140,
2014 Haro Z12 Run,687,84262,140,
2008 Haro Z16,687,57664,140,
2010 Schwinn Tigress,736,49970,140,
2011 Schwinn Gremlin,736,49935,140,
2007 Schwinn Gremlin,736,49935,140,
2006 Schwinn Gremlin,736,49935,140,
2007 Schwinn Gremlin AL,736,59326,140,
2011 Schwinn Lil Stardust,736,49945,140,
2007 Schwinn Lil Stardust,736,49945,140,
2016 Schwinn Pixie,736,85910,140,
2010 Schwinn Tiger,736,65032,140,
2014 Schwinn Tiger - Boys,736,85920,140,
2010 Schwinn Tiger Walk-N-Roll,736,69155,140,
2010 Schwinn Tigress,736,49970,140,
2014 Schwinn Tigress - Girls,736,85921,140,
2011 Schwinn Tigress Walk-N-Roll,736,69156,140,
2010 Schwinn Tigress Walk-N-Roll,736,69156,140,
2016 Schwinn Trooper - Boy's,736,85922,140,
2007 Mirraco Signature Apprentice 12,1046,65653,140,
1999 Powerlite P-11 Cobra (01),814,47805,140,
1999 Powerlite P-17 Fireball (02),814,47808,140,
1995 Powerlite P-Shooter,814,43044,140,
1995 Powerlite P-Shooter,814,43044,140,
2001 Jamis Bossy,690,53060,140,
1999 Jamis Bossy 20,690,45789,140,
1995 Univega Hornet BMX,751,43321,140,
2000 Univega Moxie,751,51788,140,
2000 Univega Super G,751,43334,140,
2001 Mongoose Motivator CB,707,47689,140,
2008 Norco Girl's Rainbow 20,714,66798,142,
1998 Dyno VFR 16 (01),800,47270,143,
1998 Powerlite P-Shooter (02),814,47819,143,
2017 Torker Unistar CX (16-Inch),916,67555,144,
2016 Torker Unistar CX (16-Inch),916,67555,144,
2008 Torker Unistar LX (24-Inch),916,67556,144,
2012 Torker Unistar LX (26-Inch),916,67558,145,
2011 Norco Alloy Run Bike Air,714,70845,145,
2002 Specialized Hemi Comp 16,741,53458,145,
2001 Redline 320,816,74656,145,
2005 Redline Raid,816,55400,145,
2002 K2 Zed 16,928,54111,145,
2010 Diamondback RM 12,679,57425,145,
2008 Diamondback RM 20,679,52798,145,
2017 Kink Coast 12-inch,1056,84509,145,
1996 Trek Mountain Cub 16,750,44999,145,
1995 Trek Wizard,750,43287,145,
1998 Haro Mini Blaster,687,45684,145,
2004 Fuji Darling 20,681,55796,145,
2004 Fuji Dynamite 20,681,55800,145,
1998 Zephyr Dare,948,48537,145,
1998 Zephyr Torque,948,74791,145,
1996 Univega Willow,751,43339,145,
1997 Jeep Islander Cruiser,905,45800,146,
2013 Sun Bicycles Flat Top Extreme DX Unicycle 20-inch,981,71636,148,
2016 SE Racing Bronco 16,819,69566,149,
"2016 Novara Danza 12"" Girls'",715,90294,149,
"2016 Novara Polpo 12"" Boys'",715,90328,149,
1997 Dyno VFR 16 w/training wheels,800,45515,149,
2001 Caloi Rio-Kidz 20,671,52405,149,
1997 Free Agent Champ (01),801,45543,149,
1997 Free Agent Maverick (01),801,45549,149,
1995 KHS Handi Cycle,692,42749,149,
2017 Co-op Cycles REV 12 Kids' Bike - 20,1675,90439,149,
2017 Co-op Cycles REV 12 Kids' Bike - 201,1675,90440,149,
1998 Scorpio Balboa,778,48026,150,
1999 Scorpio Laguna,778,48029,150,
2000 Scorpio AT-J20,778,44780,150,
2000 Gary Fisher Comet,682,74327,150,
2007 Gary Fisher Gamma Ray,682,51207,150,
2007 Gary Fisher Gamma Ray (Girl's),682,65270,150,
2012 Torker Throttle (12-Inch),916,76301,150,
2014 Torker Throttle 12,916,59522,150,
2012 Torker Throttle 12,916,59522,150,
2015 Torker Throttle 12 - Kid's,916,86254,150,
2012 Torker Wild Flower (12-Inch),916,76304,150,
2014 Torker Wild Flower 12,916,69498,150,
2012 Torker Wild Flower 12,916,69498,150,
2008 Torker Wild Flower 20,916,59527,150,
2017 Torker Wildflower 12 - Girl's,916,86257,150,
2015 Torker Wildflower 12 - Girl's,916,86257,150,
2008 Torker Unistar LX (26-Inch),916,67558,150,
2010 Norco Mighty Macho,714,68182,150,
2010 Norco Missy,714,68950,150,
2006 Motobecane Lil Kitty,1033,57868,150,
2006 Motobecane T-Rex,1033,74874,150,
2000 Giant Frantic,683,42657,150,
"2006 Giant GFR 16""",683,56733,150,
"2005 Giant GFR 16""",683,56733,150,
2014 Giant Jr. Animator,683,57544,150,
2009 Giant Jr. Animator,683,57544,150,
2014 Giant Lil Pudd'n,683,57545,150,
2009 Giant Lil Pudd'n,683,57545,150,
1997 Giant Mosh 2 (02),683,45599,150,
2000 Giant Taffy,683,42662,150,
1997 Giant Taffy,683,42662,150,
1996 Giant Taffy,683,42662,150,
2000 Specialized Fatboy Hemi Tiny Team 16,741,51665,150,
2005 Specialized Hotrock 16 1-Speed,741,57228,150,
2004 Specialized Hotrock 20 Coaster,741,55523,150,
2004 Specialized Hotrock 20 Coaster Girls,741,55524,150,
2004 Specialized Hotrock 20 Freewheel Girls,741,56369,150,
2005 Redline Raid FW,816,57098,150,
2005 Redline Raid FW,816,57098,150,
1999 Cignal Top Dog,674,48819,150,
1998 Diamondback Ignitor CB,679,43910,150,
1997 Diamondback Ignitor CB,679,43910,150,
2008 Diamondback Viper,679,43922,150,
2014 Diamondback Viper,679,82019,150,
2014 Diamondback Viper,679,82989,150,
2014 Diamondback Viper,679,83872,150,
2014 Diamondback Viper,679,86730,150,
2010 Diamondback Li'l Della Cruz 12 Girl's,679,65520,150,
2015 Diamondback Micro Viper,679,45489,150,
2014 Diamondback Mini Viper,679,42593,150,
2008 Diamondback Miz Della Cruz Girl's,679,65517,150,
1999 Diamondback Photon,679,42595,150,
2012 Diamondback RM 12,679,57425,150,
2011 Diamondback RM 12,679,57425,150,
2008 Diamondback Viper,679,43922,150,
2008 DK General Lee 12,922,58591,150,
"2004 Electra Hawaii 16""",846,55698,150,
"2004 Electra Mini Rod 16""",846,55704,150,
"2004 Electra Rosie 16""",846,55716,150,
2000 Gary Fisher Comet,682,74327,150,
2007 Gary Fisher Gamma Ray,682,51207,150,
2007 Gary Fisher Gamma Ray (Girl's),682,65270,150,
1999 Dyno NSX CB (02),800,47263,150,
1999 Dyno NSX FW (02),800,47265,150,
1999 Peugeot Kazoom BMX,718,49758,150,
1999 Peugeot Kazoom,718,49757,150,
2007 Trek Float Boy's,750,60915,150,
2007 Trek Float Girl's,750,60916,150,
2007 Trek Jet 16,750,56416,150,
2000 Trek Mountain Cub 16,750,44999,150,
1999 Trek Mountain Lion 30,750,45002,150,
2007 Trek Mystic 16,750,56425,150,
2004 Trek Mystic 16,750,56425,150,
2004 Haro Backtrail Z20,687,55841,150,
2004 Haro Backtrail Z20,687,55841,150,
2017 Haro PreWheelz 12 Alloy SE,687,89311,150,
1997 Hampton Cruiser Hampton-CB (01),851,45660,150,
1997 Hampton Cruiser Hampton-CB (02),851,45661,150,
2008 Free Agent Speedy,801,47345,150,
2008 Free Agent Speedy,801,47345,150,
2004 Schwinn Predator Pro .5 CB,736,56298,150,
2008 Schwinn Gremlin,736,49935,150,
2008 Schwinn Lil Stardust,736,49945,150,
2017 Schwinn Pixie,736,85910,150,
2017 Schwinn Trooper,736,89902,150,
2007 Mirraco Signature Apprentice 16,1046,65652,150,
2015 United Recruit Balance 12,1258,82670,150,
2000 Powerlite P-11 Cobra,814,51506,150,
1999 Powerlite P-17 Fireball (01),814,47807,150,
1997 Powerlite P-Shooter,814,43044,150,
1997 Powerlite P-Shooter,814,43044,150,
2006 Jamis Miss Daisy,690,65876,150,
1996 Jamis Bossy (01),690,44119,150,
2000 Jamis Bossy 16,690,45788,150,
1997 Jamis Bossy 16,690,45788,150,
2000 Jamis Bossy 20,690,45789,150,
2011 Jamis Hot Rod,690,65874,150,
2010 Jamis Hot Rod,690,65874,150,
2011 Jamis Hot Rod,690,84465,150,
2011 Jamis Hot Rod,690,87070,150,
2011 Jamis Lady Bug,690,65877,150,
2010 Jamis Lady Bug,690,65877,150,
2006 Jamis Laser 1.6,690,56866,150,
2006 Jamis Laser 2.0,690,56867,150,
2005 Jamis Laser 2.0,690,56867,150,
2006 Jamis Miss Daisy,690,65876,150,
2002 Mongoose Motivator,707,42901,150,
1995 Mongoose Motivator,707,42901,150,
2004 Mongoose Motivator FW,707,53173,150,
2003 Mongoose Motivator FW,707,53173,150,
2001 Mongoose Motivator FW,707,53173,150,
2004 Mongoose Motivator Mini,707,42902,150,
2003 Mongoose Motivator Mini,707,42902,150,
2002 Mongoose Motivator Mini,707,42902,150,
1995 Mongoose Motivator Mini,707,42902,150,
2008 Mongoose Blaze,707,67753,150,
2016 Torker Unistar CX (20-Inch),916,67554,151,
1998 Dyno VFR 16 (02),800,47271,153,
1999 Redline RL 320 CB,816,49830,154,
2000 Haro Micro Bone,687,51264,154,
2000 Haro Micro Bone,687,51264,154,
1998 Powerlite P-Shooter (01),814,47818,154,
2011 Giant Jr. Animator,683,57544,155,
2011 Giant Lil Pudd'n,683,57545,155,
2005 Diamondback Viper X,679,52802,155,
2009 Diamondback Impression Girl's,679,42591,155,
2011 Diamondback Li'l Della Cruz 12 Girl's,679,65520,155,
2010 Diamondback RM 16,679,57426,155,
1997 Trek Mountain Lion 30,750,45002,155,
1996 Trek Mountain Lion 30,750,45002,155,
1995 Trek Rocket,750,74574,155,
1998 Haro Blaster,687,74368,155,
1998 Haro Blaster,687,74368,155,
2012 Schwinn Gremlin,736,49935,155,
2012 Schwinn Lil Stardust,736,49945,155,
2007 Jamis Miss Daisy,690,65876,155,
2008 Jamis Laser 1.6,690,56866,155,
2007 Jamis Laser 1.6,690,56866,155,
2007 Jamis Miss Daisy,690,65876,155,
1996 Univega Hornet CX,751,43322,155,
1998 Trek Mountain Lion 30,750,45002,157,
2000 Scorpio EX-100,778,51634,159,
1996 Scorpio AT-45,778,44779,159,
2016 SE Racing Bronco 20,819,89997,159,
2002 K2 Ride,928,54107,159,
2015 Burley Plus Conversion,670,83437,159,
2015 Burley Plus Conversion,670,83536,159,
1997 Free Agent Champ (02),801,45544,159,
1997 Free Agent Maverick (02),801,45550,159,
2004 Free Agent Cotton Candy,801,55788,159,
"2005 KHS Manhattan Dreamin' 20""",692,56921,159,
1996 Univega Hornet BMX,751,43321,159,
1996 Univega Jamboree (02),751,45037,159,
1997 Mongoose Motivator (01),707,45961,159,
1997 Mongoose Motivator (02),707,45962,159,
1995 Scorpio AT-J20 (01),778,43179,160,
1998 Scorpio Laguna,778,48029,160,
2000 Scorpio AT-30,778,49973,160,
1996 SainTropez SandWinder,881,44735,160,
1999 Pyramid Retro-Steel (01),965,49789,160,
1999 Pyramid Retro-Steel (02),965,49790,160,
2008 Norco Boy's Voltage,714,66808,160,
2008 Norco Girl's HiFi,714,66809,160,
2011 Norco Lil Missy,714,70836,160,
2008 Giant GFR CB,683,56734,160,
2007 Giant GFR CB,683,56734,160,
2008 Giant Frantic,683,42657,160,
2007 Giant Frantic,683,42657,160,
2006 Giant Frantic,683,42657,160,
1996 Giant Frantic,683,42657,160,
1995 Giant Frantic,683,42657,160,
2008 Giant GFR CB,683,56734,160,
2007 Giant GFR CB,683,56734,160,
2006 Giant GFR FW x05,683,57540,160,
2008 Giant Taffy,683,42662,160,
2007 Giant Taffy,683,42662,160,
2006 Giant Taffy,683,42662,160,
2012 Specialized Girl's Hotwalk,741,66638,160,
2010 Specialized Girl's Hotwalk,741,66638,160,
2008 Specialized Boy's Hotrock 12,741,65506,160,
2007 Specialized Boy's Hotrock 16,741,65504,160,
2012 Specialized Boy's Hotwalk,741,66637,160,
2010 Specialized Boy's Hotwalk,741,66637,160,
2008 Specialized Girl's Hotrock 12,741,65507,160,
2007 Specialized Girl's Hotrock 16,741,65505,160,
2012 Specialized Girl's Hotwalk,741,66638,160,
2010 Specialized Girl's Hotwalk,741,66638,160,
1995 Specialized Hotrock,741,42280,160,
2008 Specialized Hotrock 12,741,56360,160,
2008 Specialized Hotrock 12 Girls,741,56361,160,
2007 Specialized Hotrock 16,741,56362,160,
2006 Specialized Hotrock 16,741,56362,160,
2005 Specialized Hotrock 20 Coaster 1-Speed,741,57230,160,
2009 Specialized Hotwalk,741,60787,160,
2009 Specialized Hotwalk Girls,741,60788,160,
2003 Redline Rogue,816,74658,160,
2004 K2 Hoe,928,54101,160,
2001 Cignal Ozark 20,674,42517,160,
1997 Cignal Ozark 20,674,42517,160,
1995 Cignal Ranger,674,42519,160,
1996 Diamondback Ignitor CB,679,43910,160,
1998 Diamondback Ignitor FW,679,43911,160,
1997 Diamondback Ignitor FW,679,43911,160,
2011 Diamondback Jr. Viper,679,52793,160,
2013 Diamondback Lil Della Cruz,679,75046,160,
2015 Diamondback Lil' Della Cruz,679,56593,160,
2014 Diamondback Lil' Della Cruz,679,56593,160,
2013 Diamondback Lil' Della Cruz,679,56593,160,
2012 Diamondback Li'l Della Cruz 12 Girl's,679,65520,160,
2013 Diamondback Micro Viper,679,45489,160,
2015 Diamondback Mini Viper,679,42593,160,
2012 Diamondback Mini Viper,679,42593,160,
2011 Diamondback Mini Viper,679,42593,160,
1995 Diamondback Photon,679,42595,160,
2009 Diamondback RM 12,679,57425,160,
2011 Diamondback RM 16,679,57426,160,
"2007 Electra Hawaii 1 - 16""",846,58613,160,
2003 Titan Bicycles Fold-A-Bike,1013,54462,160,
2002 Titan Bicycles Fold-A-Bike,1013,54462,160,
2017 Ventura Pro Freestyle Alloy Scooter,1680,91334,160,
2012 Sun Bicycles Flat Top Extreme DX Unicycle 24-inch,981,71637,160,
2012 Trek Jet 12,750,56415,160,
2008 Trek Jet 16,750,56416,160,
2018 Trek Kickster,750,75941,160,
2000 Trek Mountain Lion 30,750,45002,160,
2012 Trek Mystic 12,750,56424,160,
2008 Trek Mystic 16,750,56425,160,
2008 Trek Trikester Boy's,750,66909,160,
2008 Trek Trikester Girl's,750,66908,160,
2000 Mosh Method,960,51473,160,
2002 Mosh Method 1 Star,960,53210,160,
2004 Haro Backtrail X0,687,54063,160,
1996 Haro Blaster,687,74368,160,
1995 Haro Blaster,687,74368,160,
2003 Haro TR2.1 CB,687,55049,160,
1996 Haro Blaster,687,74368,160,
1995 Haro Blaster,687,74368,160,
2016 Haro PreWheelz 12 Alloy,687,84157,160,
2016 Haro PreWheelz 12 Alloy,687,84235,160,
2008 Haro Z20,687,57665,160,
2007 Revenge Booze Cruz,1049,59267,160,
1999 Hampton Cruiser Classic,851,74685,160,
2001 Hampton Cruiser Hampton Classic,851,52969,160,
2000 Hampton Cruiser Hampton Cruiser Classic,851,51250,160,
2007 Free Agent Champ,801,43969,160,
2007 Free Agent Champ,801,43969,160,
2005 Free Agent Cotton Candy,801,55788,160,
2010 Free Agent Lil' Speedy,801,54949,160,
2007 Schwinn Predator .5 CB,736,58042,160,
2003 Schwinn Predator Comp,736,49951,160,
2008 Schwinn Predator Pro .5 CB,736,56298,160,
2011 Schwinn Sanctuary,736,64330,160,
2011 Schwinn Sanctuary Women's,736,64331,160,
2007 Schwinn Aerostar,736,49924,160,
2006 Schwinn Aerostar,736,49924,160,
2007 Schwinn Aerostar AL,736,59315,160,
2008 Schwinn Girl's Predator Pro .5 CB,736,66292,160,
2007 Schwinn Girl's Predator Pro .5 CB,736,66292,160,
2013 Schwinn Gremlin,736,49935,160,
2008 Schwinn Gremlin AL,736,59326,160,
2013 Schwinn Jasmine,736,74515,160,
2013 Schwinn Lil Stardust,736,49945,160,
2007 Schwinn Stardust,736,49960,160,
2006 Schwinn Stardust,736,49960,160,
2007 Schwinn Stardust AL,736,59343,160,
2008 Mirraco Apprentice 12,1046,60483,160,
2003 Nirve Foil,991,55326,160,
2003 Nirve Phaze,991,55330,160,
2008 Nirve Hello Kitty Little Kitty,991,66405,160,
2002 Fuji Sanibel,681,49323,160,
1999 Fuji Sanibel,681,49323,160,
2006 Fuji KB-160,681,57470,160,
2000 Powerlite P-17 Fireball,814,51507,160,
1998 Jamis Bossy (01),690,44119,160,
1998 Jamis Bossy (02),690,44120,160,
1997 Jamis Bossy 20,690,45789,160,
2009 Jamis Hot Rod,690,65874,160,
2009 Jamis Lady Bug,690,65877,160,
1999 Mongoose Motivator (02),707,45962,160,
2008 Mongoose Motivator FW,707,53173,160,
2006 Mongoose Motivator Mini,707,42902,160,
1999 Mongoose Motivator Mini,707,42902,160,
2003 Titan Bicycles Fold-A-Bike,1013,54462,160,
2002 Titan Bicycles Fold-A-Bike,1013,54462,160,
1998 Mongoose Motivator (01),707,45961,161,
1998 Mongoose Motivator Mini (01),707,47690,161,
2000 Dyno Blaze,800,43943,163,
2000 Dyno NFX CB,800,51181,163,
2000 Dyno Blaze,800,43943,163,
2000 Peugeot Hippo,718,49753,163,
2016 Torker Unistar CX (24-Inch),916,67553,164,
2009 Norco Girl's Lil Missy,714,66801,164,
2009 Norco Kraze,714,68183,164,
2009 Norco Lil Mermaid,714,68186,164,
2009 Norco Mighty Macho,714,68182,164,
2009 Norco Mini Shogun,714,68187,164,
2006 Diamondback Grind,679,52791,164,
"2015 Novara Tractor 24""",715,90347,164,
2014 Eastern Bikes Drift,985,79146,165,
2011 Norco Scorpion,714,70838,165,
2010 Norco ZX50,714,68185,165,
2015 Giant Animator 12,683,84093,165,
2012 Giant Jr. Animator,683,57544,165,
2012 Giant Lil Pudd'n,683,57545,165,
2007 Redline MX 16,816,59261,165,
2007 Redline MX 16,816,59261,165,
2007 Redline Raid (Coaster brake),816,65540,165,
2007 Redline Raid CB,816,57994,165,
2006 Redline Raid CB,816,57994,165,
1999 Redline RL 320 FW,816,49831,165,
2004 Redline Rogue,816,74658,165,
2007 Redline MX 16,816,59261,165,
2007 Redline MX 16,816,59261,165,
2007 Redline Raid CB,816,57994,165,
2006 Redline Raid CB,816,57994,165,
2001 Diamondback Ignitor CB,679,43910,165,
1999 Diamondback Ignitor CB,679,43910,165,
2001 Diamondback Ignitor FW,679,43911,165,
2010 Diamondback Mini Della Cruz 16 Girl's,679,65518,165,
1997 Dyno Blaze,800,43943,165,
1998 Dyno Blaze (02),800,47255,165,
1997 Dyno NSX CB,800,45511,165,
1998 Dyno NSX CB (02),800,47263,165,
1997 Dyno Blaze,800,43943,165,
2017 Trek Girl's Kickster,750,91222,165,
2016 Trek Kickster Girl's,750,73635,165,
1999 Haro Group 1 Ri,687,49412,165,
2007 Haro Z16,687,57664,165,
2011 Schwinn Aerostar,736,49924,165,
2011 Schwinn Stardust,736,49960,165,
1998 Powerlite P-11 Cobra (01),814,47805,165,
2014 Eastern Bikes Fulcrum,985,79148,166,
2002 Torker Appaloosa,916,53550,167,
2002 Torker Stallion,916,53553,167,
2008 Norco Boy's ZX50 DC Aluminum,714,66804,167,
2008 Torker Throttle 16,916,59523,168,
2008 Torker Wild Cherry,916,66461,168,
2013 Sun Bicycles Flat Top Extreme DX Unicycle 24-inch,981,71637,168,
